Unnamed: 0,Unnamed: 0.1,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
23,23,13024,1443.3016357421875,374.547119140625,1423.1954345703125,375.17523193359375,46.76864700058052
24,24,13025,1446.4642333984375,374.46771240234375,1426.4698486328125,375.3505859375,47.86714531259066
25,25,13026,1449.3211669921875,374.9041748046875,1429.437255859375,375.75732421875,48.79943077340904
26,26,13027,1452.086669921875,374.4188232421875,1431.840087890625,375.4192199707031,49.76777801801485
27,27,13028,1454.9427490234375,375.07708740234375,1434.986572265625,375.8539123535156,50.52085194034356
28,28,13029,1457.9306640625,375.0176086425781,1437.9990234375,375.73785400390625,51.37480756591477
29,29,13030,1460.4908447265625,374.3369445800781,1440.175537109375,375.4459533691406,52.26352453711504
30,30,13031,112.0,99.0,93.0,100.0,53.02499016471959
31,31,13032,1467.2537841796875,373.8992614746094,1446.19287109375,375.59796142578125,53.69976261348693
32,32,13033,122.0,98.0,95.0,100.0,54.49290717017674
33,33,13034,104.0,98.0,81.0,97.0,55.135114273200024
34,34,13035,1477.2340087890625,372.27886962890625,1456.8636474609375,373.4538269042969,55.81701841754289
35,35,13036,1480.0267333984375,371.4237060546875,1459.3267822265625,372.71820068359375,56.44264580546479
36,36,13037,1482.8497314453125,370.514404296875,1461.8907470703125,372.0952453613281,57.11618234202282
37,37,13038,1485.72900390625,370.23614501953125,1464.996826171875,371.4635009765625,57.80695034261268
38,38,13039,1487.1712646484375,368.9181213378906,1466.0809326171875,370.5163879394531,58.47558644266021
39,39,13040,1484.180419921875,368.67669677734375,1462.7366943359375,370.3775634765625,59.048016075231885
40,40,13041,1480.46337890625,369.33819580078125,1459.537109375,370.6899108886719,59.63617280061066
41,41,13042,1476.9710693359375,369.3985595703125,1455.81396484375,370.6655578613281,60.20177916324686
42,42,13043,1473.314697265625,370.05377197265625,1452.21630859375,371.38153076171875,60.71214213192524
43,43,13044,1469.430419921875,371.4297180175781,1448.161376953125,372.94805908203125,61.30289551687749
44,44,13045,1465.30126953125,371.7406311035156,1443.68212890625,373.5362548828125,378.71881103515625
45,45,13046,1461.643798828125,372.5903015136719,1440.5975341796875,373.97491455078125,377.560791015625
46,46,13047,1458.3043212890625,373.38330078125,1437.6497802734375,374.215087890625,375.1036376953125
47,47,13048,1455.2008056640625,372.51470947265625,1434.2281494140625,373.40948486328125,375.570068359375
48,48,13049,1451.759765625,372.8811950683594,1430.9368896484375,373.88580322265625,374.5851440429688
49,49,13050,1448.429931640625,373.2696838378906,1427.6490478515625,374.27484130859375,373.46368408203125
50,50,13051,1444.544189453125,373.7888488769531,1424.029052734375,374.51904296875,372.2450866699219
51,51,13052,1440.918212890625,374.199951171875,1420.373046875,374.5975341796875,371.1687927246094
52,52,13053,1437.6875,375.0650329589844,1416.9581298828125,375.8302001953125,369.758544921875
53,53,13054,1434.586669921875,375.317138671875,1413.38916015625,376.78240966796875,368.44659423828125
54,54,13055,1431.0445556640625,374.5320739746094,1410.042724609375,376.0405578613281,367.5146179199219
55,55,13056,1427.402587890625,375.4887390136719,1407.1165771484375,376.5086669921875,366.6645202636719
56,56,13057,1423.674560546875,375.1127014160156,1403.0994873046875,376.0965270996094,365.5750732421875
57,57,13058,1419.9644775390625,374.639892578125,1399.4072265625,375.6844787597656,364.5719604492188
58,58,13059,1416.6201171875,375.05072021484375,1396.138671875,376.10174560546875,363.52001953125
59,59,13060,1413.6624755859375,374.6092529296875,1393.689697265625,375.52276611328125,362.1231384277344
60,60,13061,1410.1302490234375,375.4891052246094,1389.9503173828125,376.07708740234375,361.4284362792969
61,61,13062,1407.0274658203125,375.4716796875,1386.7484130859375,376.0366516113281,360.4659729003906
62,62,13063,1404.1314697265625,375.08587646484375,1383.470947265625,376.2336730957031,358.82763671875
63,63,13064,1400.56494140625,375.1269836425781,1380.127685546875,376.5328063964844,358.3573303222656
64,64,13065,1397.1094970703125,374.2375183105469,1376.7039794921875,375.43695068359375,357.3581848144531
65,65,13066,1393.7489013671875,374.75335693359375,1373.6314697265625,375.8335266113281,355.9433288574219
66,66,13067,1390.2811279296875,374.4660949707031,1369.7430419921875,376.0087890625,355.93292236328125
67,67,13068,1386.3519287109375,374.4203796386719,1365.3477783203125,376.15533447265625,355.4775695800781
68,68,13069,1382.3402099609375,375.103515625,1361.845703125,376.4961853027344,354.2470703125
69,69,13070,1378.966064453125,374.7624816894531,1358.5137939453125,376.0303955078125,353.5699462890625
70,70,13071,1375.310302734375,375.36553955078125,1354.6392822265625,376.84307861328125,352.6279296875
71,71,13072,1371.2593994140625,375.0350646972656,1350.59130859375,376.68682861328125,351.7756042480469
72,72,13073,1367.22412109375,374.898193359375,1346.6087646484375,376.2519836425781,351.73779296875
73,73,13074,1363.2840576171875,375.28643798828125,1343.2569580078125,376.35784912109375,350.8843078613281
74,74,13075,1359.8526611328125,374.8251647949219,1339.84619140625,375.55047607421875,350.57781982421875
75,75,13076,1356.6072998046875,374.59735107421875,1336.6578369140625,375.6323547363281,350.064208984375
76,76,13077,1353.1961669921875,374.2450256347656,1333.004638671875,375.70855712890625,349.2826843261719
77,77,13078,1349.4820556640625,374.4527893066406,1329.679931640625,375.52581787109375,348.99090576171875
78,78,13079,1345.757080078125,375.47174072265625,1325.9859619140625,376.394287109375,347.7659912109375
79,79,13080,1342.306396484375,374.9040832519531,1322.2939453125,376.1753845214844,347.7618103027344
80,80,13081,1338.9725341796875,375.1009216308594,1318.9173583984375,376.4550476074219,347.7257080078125
81,81,13082,1335.99072265625,375.41552734375,1315.7276611328125,376.900634765625,347.1694030761719
82,82,13083,1332.7066650390625,374.555419921875,1312.3167724609375,376.229248046875,344.7659912109375
83,83,13084,1329.1461181640625,375.2664489746094,1309.1234130859375,376.601318359375,346.19818115234375
84,84,13085,1325.5963134765625,374.7314453125,1305.677978515625,376.02838134765625,346.08038330078125
85,85,13086,1322.489501953125,374.3818054199219,1302.5274658203125,375.6423034667969,345.2338562011719
86,86,13087,1319.2755126953125,374.7154541015625,1299.64208984375,376.07562255859375,345.4425964355469
87,87,13088,1315.926513671875,373.7674255371094,1295.8812255859375,375.244873046875,345.45562744140625
88,88,13089,1312.6522216796875,374.13116455078125,1292.5018310546875,375.6061096191406,345.2156066894531
89,89,13090,1309.1566162109375,373.8933410644531,1289.2279052734375,375.2353515625,346.04766845703125
90,90,13091,1305.969970703125,373.5068054199219,1286.7921142578125,374.51904296875,346.374755859375
91,91,13092,1303.14111328125,373.9791259765625,1283.228759765625,375.4454040527344,346.1363220214844
92,92,13093,1299.9949951171875,373.3550720214844,1279.991455078125,375.28057861328125,347.1352844238281
93,93,13094,1296.72314453125,373.4674987792969,1276.6279296875,375.3555908203125,347.4661865234375
94,94,13095,1292.876220703125,373.57037353515625,1273.142333984375,375.3161315917969,347.5415344238281
95,95,13096,1289.30615234375,373.70556640625,1269.5697021484375,375.4061584472656,347.906982421875
96,96,13097,1285.7271728515625,374.81561279296875,1265.2100830078125,377.3003234863281,347.83013916015625
97,97,13098,1282.0966796875,374.2789001464844,1261.5137939453125,377.0021057128906,348.433837890625
98,98,13099,1278.64892578125,374.403564453125,1258.4210205078125,377.0252380371094,349.3010559082031
99,99,13100,1275.4150390625,374.8744812011719,1255.4697265625,377.1011962890625,349.218017578125
100,100,13101,1271.8797607421875,374.4975280761719,1251.98095703125,376.382568359375,350.0501708984375
101,101,13102,1268.291748046875,374.91888427734375,1248.020751953125,377.2058410644531,351.6148681640625
102,102,13103,1265.291015625,374.9874267578125,1245.276123046875,377.282470703125,352.0033874511719
103,103,13104,1261.9029541015625,375.5066833496094,1242.4002685546875,377.3043518066406,352.65423583984375
104,104,13105,103.0,114.0,81.0,114.0,353.4719543457031
105,105,13106,1255.6575927734375,376.1005554199219,1236.198974609375,377.2283020019531,353.66888427734375
106,106,13107,1251.7962646484375,376.708251953125,1232.542236328125,377.6971740722656,354.5117492675781
107,107,13108,1248.42333984375,375.270263671875,1228.68017578125,376.8010559082031,354.7718811035156
108,108,13109,1244.8514404296875,375.8374328613281,1225.7330322265625,377.4032897949219,354.51312255859375
109,109,13110,1241.3857421875,376.5465393066406,1222.0050048828125,377.8921203613281,355.51776123046875
110,110,13111,1237.9139404296875,375.26129150390625,1218.560302734375,376.7630920410156,355.7732849121094
111,111,13112,1234.659912109375,376.2651062011719,1215.7713623046875,377.2937316894531,355.8173522949219
112,112,13113,1231.6197509765625,376.5437316894531,1212.7862548828125,377.3435363769531,355.0
113,113,13114,1227.8404541015625,376.5032653808594,1208.6146240234375,377.7367858886719,357.01966094970703
114,114,13115,1224.2484130859375,376.8435363769531,1205.2708740234375,377.9532165527344,357.62770080566406
115,115,13116,1221.4736328125,376.86163330078125,1202.6702880859375,377.71368408203125,358.65667724609375
116,116,13117,1218.6549072265625,376.9986267089844,1199.61669921875,377.9512939453125,358.6087646484375
117,117,13118,1215.3504638671875,375.68353271484375,1196.6292724609375,376.7677917480469,358.92765045166016
118,118,13119,1212.412109375,376.0608825683594,1193.373291015625,377.1915588378906,359.7048797607422
119,119,13120,1209.27734375,376.0774230957031,1189.852783203125,377.50189208984375,360.41040802001953
120,120,13121,1205.5892333984375,375.1191711425781,1186.159912109375,376.95013427734375,360.6792831420898
121,121,13122,1202.2650146484375,375.7727355957031,1182.4522705078125,377.9607849121094,360.8598403930664
122,122,13123,1199.16064453125,375.7622375488281,1179.73193359375,377.78155517578125,361.9383316040039
123,123,13124,1195.4481201171875,376.1768493652344,1176.116455078125,377.72564697265625,363.0729446411133
124,124,13125,1191.39697265625,376.3751220703125,1172.1962890625,377.9576110839844,363.5770263671875
125,125,13126,1187.4940185546875,376.3395080566406,1168.59228515625,377.7931823730469,364.8041076660156
126,126,13127,1184.5703125,377.4684143066406,1165.380126953125,378.8326721191406,365.833984375
127,127,13128,1181.8031005859375,377.4478759765625,1162.86181640625,378.57830810546875,366.3902893066406
128,128,13129,1178.2637939453125,378.36737060546875,1159.5751953125,379.2176208496094,367.60205078125
129,129,13130,1175.0467529296875,379.15643310546875,1155.9495849609375,379.9885559082031,368.2577209472656
130,130,13131,1172.1248779296875,378.968017578125,1153.09130859375,380.3023376464844,368.8087158203125
131,131,13132,1168.899169921875,379.64727783203125,1149.9093017578125,381.3519592285156,370.1000671386719
132,132,13133,1165.6090087890625,379.44940185546875,1146.2728271484375,381.3478088378906,370.564697265625
133,133,13134,1162.126220703125,380.3904724121094,1142.785400390625,382.2893981933594,370.939208984375
134,134,13135,1158.2542724609375,380.6143798828125,1139.11962890625,382.5079650878906,371.6856689453125
135,135,13136,1154.025146484375,380.1409912109375,1134.925537109375,381.9118347167969,371.9743347167969
136,136,13137,1150.4942626953125,381.5089416503906,1131.443359375,383.22021484375,371.98175048828125
137,137,13138,1146.94970703125,381.4511413574219,1127.921875,383.23040771484375,372.3054504394531
138,138,13139,1143.6697998046875,381.67376708984375,1124.697509765625,383.4419250488281,371.8506774902344
139,139,13140,1140.570068359375,382.4855041503906,1121.5863037109375,384.31072998046875,371.7437133789063
140,140,13141,1137.0286865234375,382.7369384765625,1119.3515625,384.7966613769531,372.40321350097656
141,141,13142,1133.7869873046875,383.5094909667969,1114.810302734375,385.15997314453125,372.0401306152344
142,142,13143,1130.5960693359375,383.4424743652344,1111.6507568359375,385.5490417480469,372.3234100341797
143,143,13144,1127.229736328125,384.3885803222656,1108.367431640625,386.3547058105469,372.5810241699219
144,144,13145,1123.545654296875,385.0626525878906,1104.6234130859375,386.94061279296875,372.7127685546875
145,145,13146,1120.0509033203125,385.5028381347656,1101.3009033203125,387.27001953125,373.0836791992188
146,146,13147,1116.9014892578125,386.9464111328125,1098.0985107421875,388.76727294921875,373.561767578125
147,147,13148,1113.491943359375,387.422607421875,1094.4974365234375,389.4611511230469,374.03985595703125
148,148,13149,1109.75341796875,388.24859619140625,1090.8314208984375,390.140380859375,373.9821166992188
149,149,13150,1106.266357421875,389.12042236328125,1087.63916015625,390.8409118652344,376.0
150,150,13151,1102.9136962890625,388.97601318359375,1084.1484375,390.736328125,375.0
151,151,13152,1099.307861328125,389.7911071777344,1080.48095703125,391.79632568359375,376.0971984863281
152,152,13153,1095.6341552734375,390.3490905761719,1076.9287109375,392.3361511230469,377.18631744384766
153,153,13154,1092.552978515625,390.6847839355469,1073.8380126953125,392.5791015625,377.85770416259766
154,154,13155,1088.8453369140625,392.40484619140625,1070.21826171875,394.22515869140625,378.2621841430664
155,155,13156,1085.734619140625,392.189697265625,1066.852783203125,394.1429748535156,379.1874237060547
156,156,13157,1082.49853515625,393.16650390625,1063.671142578125,394.95172119140625,380.1368942260742
157,157,13158,1078.6702880859375,393.4790954589844,1061.5711669921875,390.7180480957031,380.7150192260742
158,158,13159,1074.8013916015625,393.6700744628906,1056.190185546875,395.8533020019531,381.1873016357422
159,159,13160,1070.8477783203125,395.44281005859375,1051.638916015625,398.2685546875,381.72901153564453
160,160,13161,1067.1649169921875,395.295654296875,1047.8023681640625,398.5527648925781,382.5514831542969
161,161,13162,1063.67626953125,396.3616943359375,1044.177734375,399.93829345703125,382.61865234375
162,162,13163,1060.310546875,397.4621276855469,1041.1871337890625,400.5650939941406,382.5882568359375
163,163,13164,1056.58349609375,397.6527404785156,1037.6343994140625,400.1590576171875,383.2641906738281
164,164,13165,1052.697998046875,399.96441650390625,1034.0438232421875,402.01123046875,383.1089172363281
165,165,13166,1049.24267578125,401.1717834472656,1030.7822265625,402.60296630859375,383.169189453125
166,166,13167,1045.834716796875,402.30963134765625,1027.8233642578125,403.17498779296875,383.30767822265625
167,167,13168,1042.938232421875,403.257568359375,1024.9923095703125,403.8544006347656,382.6751403808594
168,168,13169,1040.302490234375,403.21722412109375,1022.1649780273438,403.8167419433594,382.5963745117188
169,169,13170,1036.7757568359375,404.0646667480469,1018.6470947265625,405.12860107421875,382.5343933105469
170,170,13171,1033.4237060546875,403.6944274902344,1014.8530883789062,405.6767883300781,381.825439453125
171,171,13172,1030.0948486328125,404.400634765625,1011.3133544921875,406.93548583984375,381.4365539550781
172,172,13173,1026.8009033203125,405.8470458984375,1008.3423461914062,408.1417541503906,381.893798828125
173,173,13174,1023.3939208984375,405.8297424316406,1005.0715942382812,407.6017150878906,381.1833801269531
174,174,13175,1020.2658081054688,407.34454345703125,1001.5949096679688,409.1802978515625,381.0395812988281
175,175,13176,1016.9716186523438,407.6428527832031,998.8242797851562,407.2657775878906,381.9967041015625
176,176,13177,1013.1441040039062,407.9013671875,994.7506103515625,409.7725524902344,381.6492004394531
177,177,13178,1009.7811279296875,409.85589599609375,991.4894409179688,411.4413757324219,382.075439453125
178,178,13179,1007.15625,410.3103332519531,988.7659912109375,411.80975341796875,382.715087890625
179,179,13180,1003.5949096679688,411.65472412109375,985.0167846679688,413.4432678222656,382.2772521972656
180,180,13181,107.0,106.0,86.0,108.0,382.4575805664063
181,181,13182,995.97900390625,411.6833190917969,977.4299926757812,413.8505859375,382.4990234375
182,182,13183,992.5994262695312,412.7848815917969,974.0835571289062,414.6598205566406,381.6002197265625
183,183,13184,989.154052734375,412.39031982421875,970.7191162109375,414.2723083496094,382.1177673339844
184,184,13185,985.6971435546875,413.45330810546875,967.209228515625,415.33978271484375,381.25299072265625
185,185,13186,982.4218139648438,412.5414123535156,963.7100219726562,414.4754333496094,380.3355102539063
186,186,13187,977.8478393554688,413.2091369628906,959.4806518554688,414.7999572753906,380.8345336914063
187,187,13188,974.0137329101562,413.1932678222656,955.3673095703125,414.9271545410156,379.6049499511719
188,188,13189,970.3028564453125,412.4999084472656,951.689208984375,414.2171325683594,378.9300231933594
189,189,13190,966.447021484375,413.3410339355469,948.0360107421875,415.0015869140625,379.82421875
190,190,13191,962.7496337890625,412.4937744140625,944.5763549804688,414.013427734375,378.836669921875
191,191,13192,959.36328125,412.68060302734375,937.8053588867188,414.537353515625,377.7369079589844
192,192,13193,961.6406860351562,412.0036926269531,943.8906860351562,413.4072265625,378.4703979492188
193,193,13194,964.942626953125,411.38153076171875,947.5184326171875,412.6708679199219,378.06719970703125
194,194,13195,968.5309448242188,411.9537658691406,950.7314453125,413.4302062988281,378.2149658203125
195,195,13196,972.16796875,410.8172607421875,954.5647583007812,412.4609069824219,378.71661376953125
196,196,13197,975.4451904296875,412.325927734375,957.5946044921875,413.8098449707031,378.2220458984375
197,197,13198,978.3137817382812,412.01495361328125,960.5761108398438,413.5213928222656,378.5860900878906
198,198,13199,981.6862182617188,411.3521728515625,963.9107666015625,412.97039794921875,378.3780212402344
199,199,13200,985.22216796875,411.83380126953125,967.4514770507812,413.5492858886719,377.8249816894531
200,200,13201,988.5474243164062,410.017578125,970.6248779296875,411.8638610839844,378.0841064453125
201,201,13202,991.7088623046875,410.29010009765625,973.673583984375,412.16070556640625,377.147705078125
202,202,13203,994.982421875,409.75115966796875,977.1671142578125,411.5176086425781,376.9184875488281
203,203,13204,998.2438354492188,409.0443115234375,980.25244140625,411.0141296386719,377.13427734375
204,204,13205,1001.4605102539062,409.6849060058594,983.31640625,411.7554931640625,376.1163940429688
205,205,13206,1004.5947265625,409.1827392578125,986.5691528320312,410.7745666503906,376.2965393066406
206,206,13207,1007.6106567382812,409.8912353515625,989.671630859375,411.3965148925781,376.69085693359375
207,207,13208,1010.9939575195312,409.1700744628906,993.2597045898438,410.7424621582031,375.7012023925781
208,208,13209,1013.9700927734375,408.2891540527344,995.9009399414062,410.2167053222656,375.52099609375
209,209,13210,1016.90625,408.6067199707031,998.8271484375,410.6171875,375.5802307128906
210,210,13211,1020.3148193359375,407.2020263671875,1002.02587890625,409.1623840332031,375.0
211,211,13212,1023.3583984375,407.6776123046875,1005.4261474609375,409.4844055175781,374.4927673339844
212,212,13213,1026.6556396484375,406.7449035644531,1008.3798217773438,409.1153564453125,374.99890899658203
213,213,13214,1029.6915283203125,405.6008605957031,1011.4602661132812,408.2684326171875,373.6507110595703
214,214,13215,1032.684814453125,406.3399963378906,1014.4999389648438,408.4482116699219,373.89388275146484
215,215,13216,1035.7301025390625,404.8074951171875,1017.7987670898438,406.1838684082031,374.2499847412109
216,216,13217,1038.73974609375,405.0168151855469,1021.0228881835938,405.84716796875,373.6064987182617
217,217,13218,1041.8369140625,404.3228454589844,1024.251708984375,405.0164489746094,374.3677978515625
218,218,13219,1044.693359375,402.7191162109375,1027.026611328125,403.4454345703125,374.03619384765625
219,219,13220,1047.8314208984375,402.38470458984375,1029.8177490234375,403.4222412109375,373.1108703613281
220,220,13221,1051.0235595703125,400.5205383300781,1032.9798583984375,402.0050964355469,373.76751708984375
221,221,13222,1054.028564453125,399.43902587890625,1035.955078125,401.4063720703125,373.06182861328125
222,222,13223,1057.1121826171875,398.60015869140625,1038.8565673828125,400.90966796875,371.8216552734375
223,223,13224,1060.2286376953125,397.9776611328125,1041.681396484375,400.8208923339844,372.5635986328125
224,224,13225,1063.016357421875,398.50604248046875,1044.363525390625,401.742919921875,371.9058227539063
225,225,13226,1065.8507080078125,397.2563171386719,1047.1427001953125,400.6264343261719,370.7597351074219
226,226,13227,1069.329833984375,397.5011901855469,1050.4625244140625,400.5623779296875,371.5907287597656
227,227,13228,1072.269287109375,397.6206970214844,1053.5872802734375,400.188232421875,371.1374206542969
228,228,13229,1075.0325927734375,395.81451416015625,1056.435791015625,398.1421813964844,370.50970458984375
229,229,13230,1078.2623291015625,396.54852294921875,1060.341796875,398.1405029296875,371.1927185058594
230,230,13231,1081.525390625,395.89990234375,1063.4605712890625,397.49237060546875,370.6856384277344
231,231,13232,1084.1185302734375,395.39434814453125,1065.9736328125,396.9891662597656,370.4667053222656
232,232,13233,1087.3309326171875,395.69964599609375,1069.0302734375,397.40924072265625,370.4432067871094
233,233,13234,1090.4229736328125,395.0860595703125,1072.287109375,396.745361328125,369.5773620605469
234,234,13235,1093.3875732421875,394.4458312988281,1075.1651611328125,396.25225830078125,370.2679443359375
235,235,13236,1096.3297119140625,393.4862365722656,1078.0382080078125,395.3304443359375,370.7322692871094
236,236,13237,1099.30078125,392.78631591796875,1080.898193359375,394.6122741699219,369.9266052246094
237,237,13238,1101.8365478515625,392.0425720214844,1083.5986328125,393.6481018066406,370.8362121582031
238,238,13239,1104.6043701171875,390.59375,1086.365234375,392.2671203613281,371.1534729003906
239,239,13240,1107.829833984375,390.92138671875,1089.579833984375,392.6036376953125,370.5021667480469
240,240,13241,1110.7325439453125,389.927734375,1092.376708984375,391.75048828125,371.4582824707031
241,241,13242,1113.552978515625,389.483154296875,1095.2410888671875,391.3709411621094,372.37896728515625
242,242,13243,1116.54052734375,389.8728332519531,1098.114990234375,391.7024230957031,371.9761962890625
243,243,13244,1119.3277587890625,388.6408386230469,1101.0289306640625,390.33465576171875,372.38287353515625
244,244,13245,1121.994384765625,388.5787048339844,1103.7620849609375,390.3161315917969,371.5828857421875
245,245,13246,1125.1275634765625,387.82720947265625,1106.805419921875,389.6453857421875,370.8932495117188
246,246,13247,1128.3131103515625,387.22930908203125,1109.8009033203125,389.0076599121094,371.7822570800781
247,247,13248,1131.46240234375,387.212890625,1112.8829345703125,389.2037658691406,370.9845581054688
248,248,13249,1134.2618408203125,386.51263427734375,1115.8746337890625,388.3532409667969,370.6872863769531
249,249,13250,1137.133056640625,387.14178466796875,1118.595703125,388.6317138671875,371.6125793457031
250,250,13251,1140.274169921875,386.89703369140625,1121.9246826171875,388.42266845703125,371.2633056640625
251,251,13252,1143.5904541015625,386.0711975097656,1125.000244140625,387.7929992675781,371.2212219238281
252,252,13253,1146.935302734375,386.2381591796875,1128.3990478515625,387.9114685058594,371.8672790527344
253,253,13254,1149.984375,385.04248046875,1131.566162109375,386.698974609375,369.6666259765625
254,254,13255,1153.1331787109375,384.952880859375,1134.6297607421875,386.7405090332031,371.471435546875
255,255,13256,1156.3016357421875,385.0202941894531,1137.7353515625,386.7789001464844,371.94384765625
256,256,13257,1159.406982421875,384.1719970703125,1140.5601806640625,386.0938415527344,371.1983337402344
257,257,13258,1162.68798828125,384.526611328125,1143.890380859375,386.313720703125,371.4866638183594
258,258,13259,1166.069091796875,383.4140625,1147.4608154296875,385.1861267089844,371.1886291503906
259,259,13260,1169.296142578125,383.3186340332031,1150.6593017578125,384.8212585449219,370.4141540527344
260,260,13261,1170.2745361328125,382.9163513183594,1151.7254638671875,385.0836486816406,371.0079345703125
261,261,13262,1174.90869140625,382.9519348144531,1156.4434814453125,383.8198547363281,371.4155883789063
262,262,13263,1177.914306640625,382.8885803222656,1159.505615234375,383.97735595703125,371.45928955078125
263,263,13264,1181.3770751953125,382.37017822265625,1162.898193359375,383.6138916015625,372.2705383300781
264,264,13265,1184.2703857421875,381.26715087890625,1165.6248779296875,382.6706237792969,372.1431579589844
265,265,13266,1187.083251953125,381.5710754394531,1168.598388671875,383.0362854003906,371.7779846191406
266,266,13267,1190.298583984375,381.12359619140625,1171.55517578125,382.6786804199219,372.25518798828125
267,267,13268,1193.29638671875,381.32373046875,1174.6746826171875,382.6998596191406,372.2392883300781
268,268,13269,1195.923828125,381.46441650390625,1177.1612548828125,383.17596435546875,372.3550415039063
269,269,13270,1198.866455078125,381.15838623046875,1179.888671875,383.1193542480469,372.41357421875
270,270,13271,1201.698486328125,381.5786437988281,1182.3363037109375,383.7576599121094,372.3993225097656
271,271,13272,1204.6875,380.3621520996094,1185.578369140625,382.2211608886719,371.8429870605469
272,272,13273,1207.8082275390625,379.76123046875,1188.9385986328125,381.3028259277344,371.7276306152344
273,273,13274,1210.7452392578125,380.40240478515625,1192.2208251953125,381.4602966308594,371.8363952636719
274,274,13275,1224.348876953125,374.5660095214844,1206.0853271484375,375.4242248535156,94.50564458159084
275,275,13276,1228.5135498046875,374.57568359375,1210.0980224609375,375.7270202636719,94.48620932693892
276,276,13277,1233.0059814453125,374.68817138671875,1214.8668212890625,375.3594055175781,94.51496879965322
277,277,13278,1238.01220703125,374.0630798339844,1219.3572998046875,375.5766296386719,94.57861112194092
278,278,13279,1242.62451171875,374.5812683105469,1223.82421875,375.788330078125,94.62661575370329
279,279,13280,1246.9754638671875,373.6370544433594,1228.1966552734375,375.207763671875,94.66449280928488
280,280,13281,1251.5928955078125,373.4043273925781,1232.9503173828125,374.6217041015625,94.7180496468194
281,281,13282,1256.0648193359375,373.8843688964844,1237.642333984375,374.78253173828125,94.75663170415748
282,282,13283,1260.7677001953125,372.6582946777344,1242.0367431640625,373.75933837890625,94.79365765448046
283,283,13284,1265.7822265625,371.15069580078125,1246.825439453125,373.12469482421875,94.85523571342354
284,284,13285,1270.83740234375,371.5234375,1251.5853271484375,373.5726623535156,94.91413750740595
285,285,13286,1275.2520751953125,370.8128967285156,1256.2872314453125,372.52630615234375,94.97526392496741
286,286,13287,1279.59912109375,370.16448974609375,1260.2725830078125,372.54205322265625,95.00378409671715
287,287,13288,1284.126708984375,370.3627624511719,1264.61328125,372.6603088378906,95.06445171775495
288,288,13289,1288.7998046875,369.78326416015625,1269.623291015625,371.4797668457031,95.09570395450358
289,289,13290,1293.4632568359375,369.64532470703125,1274.5517578125,371.00677490234375,95.1544842896006
290,290,13291,1298.118408203125,369.3863830566406,1278.891845703125,371.1456604003906,95.21337497287949
291,291,13292,1302.5518798828125,369.07440185546875,1283.6207275390625,370.4566650390625,95.26742119769258
292,292,13293,1307.2587890625,368.8827819824219,1288.3983154296875,369.97833251953125,95.32167405030066
293,293,13294,1311.4593505859375,368.1568603515625,1292.471923828125,369.5085144042969,95.35570988044705
294,294,13295,1316.1190185546875,367.5605773925781,1297.058837890625,368.91021728515625,95.398602038587
