Unnamed: 0,Unnamed: 0.1,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
95,95,12096,1025.0367431640623,408.15118408203125,1008.0087890625,410.08599853515625,347.906982421875
96,96,12097,1028.046875,407.1142272949219,1010.8869018554688,409.44287109375,347.83013916015625
97,97,12098,1030.98291015625,406.5005187988281,1013.6445922851562,409.1005859375,348.433837890625
98,98,12099,1033.802978515625,405.653076171875,1016.7366943359376,407.64642333984375,349.3010559082031
99,99,12100,1036.673095703125,405.88079833984375,1019.7353515625,407.1757507324219,349.218017578125
100,100,12101,1039.4080810546877,406.3674621582031,1022.663818359375,407.10687255859375,350.0501708984375
101,101,12102,1041.6221923828123,403.3656311035156,1022.3778076171876,404.6343688964844,351.6148681640625
102,102,12103,1045.6221923828123,402.3656311035156,1026.3778076171877,403.6343688964844,352.0033874511719
103,103,12104,1048.6221923828123,402.3656311035156,1029.3778076171877,403.6343688964844,352.65423583984375
104,104,12105,1051.5870361328123,404.6119689941406,1034.7347412109377,405.6539306640625,353.4719543457031
105,105,12106,1054.873291015625,403.9379577636719,1038.0252685546877,405.5733947753906,353.66888427734375
106,106,12107,1057.6221923828123,401.3656311035156,1038.3778076171877,402.6343688964844,354.5117492675781
107,107,12108,1060.6221923828123,401.3656311035156,1041.3778076171877,402.6343688964844,354.7718811035156
108,108,12109,1063.6221923828123,401.3656311035156,1044.3778076171877,402.6343688964844,354.51312255859375
109,109,12110,1067.6221923828123,400.3656311035156,1048.3778076171877,401.6343688964844,355.51776123046875
110,110,12111,1071.3406982421877,401.2865295410156,1053.6180419921877,403.8179016113281,355.7732849121094
111,111,12112,1074.893310546875,401.5530090332031,1057.64404296875,403.4997253417969,355.8173522949219
112,112,12113,1077.84521484375,400.76593017578125,1060.7694091796877,402.2546081542969,355.0
113,113,12114,1080.8111572265623,400.0917663574219,1063.8031005859377,401.63092041015625,357.01966094970703
114,114,12115,1084.095703125,400.65765380859375,1066.990478515625,402.19537353515625,357.62770080566406
115,115,12116,1087.4510498046877,399.9559020996094,1070.375244140625,401.5694885253906,358.65667724609375
116,116,12117,1090.309814453125,399.46875,1073.2861328125,401.2314147949219,358.6087646484375
117,117,12118,1093.4212646484377,399.1239318847656,1076.068603515625,401.0272216796875,358.92765045166016
118,118,12119,1096.696044921875,397.8350524902344,1079.32421875,399.748291015625,359.7048797607422
119,119,12120,1099.4576416015623,397.85284423828125,1082.2550048828123,399.5714416503906,360.41040802001953
120,120,12121,1102.0911865234377,397.1585388183594,1084.863525390625,398.7905883789063,360.6792831420898
121,121,12122,1105.2613525390623,396.39263916015625,1088.072265625,398.0923156738281,360.8598403930664
122,122,12123,1108.111328125,396.6622009277344,1091.138916015625,398.5176086425781,361.9383316040039
123,123,12124,1110.85498046875,395.6622314453125,1093.8077392578123,397.4744873046875,363.0729446411133
124,124,12125,1114.0220947265623,395.3493041992188,1096.701171875,397.1444091796875,363.5770263671875
125,125,12126,1117.121826171875,395.6814880371094,1100.0313720703123,397.3149108886719,364.8041076660156
126,126,12127,1119.6221923828123,393.3656311035156,1100.3778076171877,394.6343688964844,365.833984375
127,127,12128,1123.498291015625,393.8471374511719,1106.29541015625,395.5794372558594,366.3902893066406
128,128,12129,1126.6295166015625,393.6516418457031,1109.45947265625,395.4668884277344,367.60205078125
129,129,12130,1129.890380859375,392.3055114746094,1112.7384033203123,394.2282104492188,368.2577209472656
130,130,12131,1132.8309326171875,392.26458740234375,1115.519287109375,394.0182495117188,368.8087158203125
131,131,12132,1135.9791259765625,392.2054443359375,1118.74072265625,393.5758972167969,370.1000671386719
132,132,12133,1139.113037109375,391.2676086425781,1122.4239501953123,392.5184326171875,370.564697265625
133,133,12134,1142.535888671875,391.1727600097656,1125.3619384765623,392.8399658203125,370.939208984375
134,134,12135,1145.8133544921875,390.9533996582031,1128.746337890625,392.5589599609375,371.6856689453125
135,135,12136,1148.9505615234375,390.0821533203125,1131.785888671875,391.7218017578125,371.9743347167969
136,136,12137,1151.818603515625,390.0646057128906,1134.82763671875,391.65655517578125,371.98175048828125
137,137,12138,1154.7984619140625,389.0538330078125,1137.786865234375,390.76068115234375,372.3054504394531
138,138,12139,1157.829833984375,388.3092041015625,1140.72119140625,390.1455993652344,371.8506774902344
139,139,12140,1161.2813720703125,388.12982177734375,1143.71240234375,390.0426940917969,371.7437133789063
140,140,12141,1164.8369140625,387.537841796875,1147.123291015625,389.3042297363281,372.40321350097656
141,141,12142,1167.654541015625,386.59027099609375,1150.5145263671875,388.1332092285156,372.0401306152344
142,142,12143,1170.762939453125,386.34869384765625,1153.5460205078125,387.7099304199219,372.3234100341797
143,143,12144,1174.233154296875,386.795166015625,1157.177001953125,387.6304626464844,372.5810241699219
144,144,12145,1177.3817138671875,386.6072082519531,1160.358154296875,387.30902099609375,372.7127685546875
145,145,12146,1180.0609130859375,385.5538024902344,1163.1416015625,386.6186828613281,373.0836791992188
146,146,12147,1183.2967529296875,384.8802490234375,1165.8963623046875,386.2284851074219,373.561767578125
147,147,12148,1186.7694091796875,384.6437683105469,1169.475830078125,386.1017456054688,374.03985595703125
148,148,12149,1190.2423095703125,383.77783203125,1172.86865234375,385.4107971191406,373.9821166992188
149,149,12150,1192.986083984375,383.1470947265625,1175.7266845703125,384.61029052734375,376.0
150,150,12151,1196.0877685546875,382.524658203125,1178.5693359375,384.3345031738281,375.0
151,151,12152,1199.2969970703125,382.3735656738281,1181.6016845703125,384.42523193359375,376.0971984863281
152,152,12153,1202.5526123046875,382.0803527832031,1184.3695068359375,384.1509094238281,377.18631744384766
153,153,12154,1205.5391845703125,381.4139404296875,1187.9512939453125,383.19525146484375,377.85770416259766
154,154,12155,1208.55126953125,381.040771484375,1191.1602783203125,382.5240173339844,378.2621841430664
155,155,12156,1211.64501953125,381.20648193359375,1194.364013671875,382.4026184082031,379.1874237060547
156,156,12157,1214.7396240234375,380.6800842285156,1197.4990234375,381.7530822753906,380.1368942260742
157,157,12158,1217.7066650390625,379.6691284179688,1200.7513427734375,380.6204528808594,380.7150192260742
158,158,12159,1220.45263671875,379.6573181152344,1203.491455078125,380.46221923828125,381.1873016357422
159,159,12160,1223.5733642578125,378.67919921875,1206.31640625,379.7477416992188,381.72901153564453
160,160,12161,1226.8369140625,377.7856140136719,1209.5338134765625,378.7938537597656,382.5514831542969
161,161,12162,1229.826171875,377.9618225097656,1212.9530029296875,378.6945495605469,382.61865234375
162,162,12163,1232.6737060546875,376.8917236328125,1215.6207275390625,378.0897521972656,382.5882568359375
163,163,12164,1235.760986328125,376.4449157714844,1218.3458251953125,377.9840087890625,383.2641906738281
164,164,12165,1239.01611328125,376.4275817871094,1221.626953125,377.6622924804688,383.1089172363281
165,165,12166,1241.8006591796875,375.3960571289063,1224.01611328125,377.40997314453125,383.169189453125
166,166,12167,1244.70849609375,374.8312377929688,1227.2510986328125,376.3497619628906,383.30767822265625
167,167,12168,1247.4637451171875,374.0338745117188,1230.16796875,375.283447265625,382.6751403808594
168,168,12169,1250.421875,372.5958862304688,1233.3082275390625,373.6243591308594,382.5963745117188
169,169,12170,1253.6107177734375,373.2178955078125,1236.1505126953125,374.22747802734375,382.5343933105469
170,170,12171,1256.6202392578125,372.7521667480469,1239.06884765625,373.79132080078125,381.825439453125
171,171,12172,1259.5037841796875,370.745361328125,1241.7451171875,372.2209777832031,381.4365539550781
172,172,12173,1262.4530029296875,371.05029296875,1244.37255859375,373.19464111328125,381.893798828125
173,173,12174,1265.859130859375,371.188720703125,1247.3115234375,373.56683349609375,381.1833801269531
174,174,12175,1268.8944091796875,370.6452331542969,1250.8895263671875,372.6703186035156,381.0395812988281
175,175,12176,1271.6802978515625,370.8926696777344,1253.8331298828125,372.71173095703125,381.9967041015625
176,176,12177,1274.3206787109375,370.1300964355469,1256.16552734375,372.3185424804688,381.6492004394531
177,177,12178,1277.473876953125,369.44036865234375,1258.983154296875,372.1392517089844,382.075439453125
178,178,12179,1280.595947265625,369.4344482421875,1261.9669189453125,371.8362731933594,382.715087890625
179,179,12180,1283.646484375,368.5095520019531,1265.2525634765625,370.4918212890625,382.2772521972656
180,180,12181,1286.690673828125,368.3641052246094,1268.9267578125,369.76458740234375,382.4575805664063
181,181,12182,1289.6468505859375,368.2327575683594,1272.0081787109375,369.5867004394531,382.4990234375
182,182,12183,1292.9466552734375,367.5630798339844,1274.9949951171875,369.2720947265625,381.6002197265625
183,183,12184,1296.1920166015625,367.8548278808594,1278.007568359375,369.6012268066406,382.1177673339844
184,184,12185,1299.336669921875,367.8868408203125,1280.976806640625,369.4845275878906,381.25299072265625
185,185,12186,1301.6221923828125,366.3656311035156,1282.3778076171875,367.6343688964844,380.3355102539063
186,186,12187,1305.4942626953125,367.6348571777344,1287.18798828125,368.7387390136719,380.8345336914063
187,187,12188,1308.7525634765625,366.9280090332031,1290.8963623046875,368.27239990234375,379.6049499511719
188,188,12189,1312.10595703125,366.2788391113281,1294.1722412109375,367.5350036621094,378.9300231933594
189,189,12190,1315.592041015625,366.2123718261719,1297.60009765625,367.39447021484375,379.82421875
190,190,12191,1318.6954345703125,365.2024841308594,1300.6593017578125,366.4409790039063,378.836669921875
191,191,12192,1322.0589599609375,365.4969482421875,1303.912109375,366.64453125,377.7369079589844
192,192,12193,1325.111572265625,365.9375305175781,1306.8616943359375,367.2079162597656,378.4703979492188
193,193,12194,1328.34033203125,364.9852600097656,1310.011474609375,366.4534912109375,378.06719970703125
194,194,12195,1331.2821044921875,365.2200927734375,1313.0150146484375,366.5230712890625,378.2149658203125
195,195,12196,1334.3758544921875,365.2474060058594,1316.279052734375,366.3796691894531,378.71661376953125
196,196,12197,1337.5931396484375,364.5077209472656,1319.346923828125,365.7176513671875,378.2220458984375
197,197,12198,1340.6041259765625,364.8565979003906,1322.087646484375,366.0932312011719,378.5860900878906
198,198,12199,1343.602783203125,364.8722534179688,1325.7210693359375,365.6289367675781,378.3780212402344
199,199,12200,1346.6439208984375,364.09661865234375,1328.305908203125,365.2277221679688,377.8249816894531
200,200,12201,1349.8388671875,364.4277038574219,1331.681884765625,365.8310241699219,378.0841064453125
201,201,12202,1352.91943359375,364.4543762207031,1334.7322998046875,365.5718994140625,377.147705078125
202,202,12203,1355.8702392578125,364.6164855957031,1337.9136962890625,365.40234375,376.9184875488281
203,203,12204,1358.5703125,365.7843017578125,1340.633544921875,366.5045471191406,377.13427734375
204,204,12205,1361.2828369140625,365.39166259765625,1343.02734375,366.4328308105469,376.1163940429688
205,205,12206,1364.08935546875,364.9609375,1346.1734619140625,366.2406311035156,376.2965393066406
206,206,12207,1367.200927734375,365.9401245117188,1348.73876953125,367.4920959472656,376.69085693359375
207,207,12208,1370.4327392578125,364.9749755859375,1351.4794921875,366.56201171875,375.7012023925781
208,208,12209,1373.4033203125,364.5849609375,1354.9014892578125,365.9479675292969,375.52099609375
209,209,12210,1376.6617431640625,365.30511474609375,1358.8790283203125,366.4969482421875,375.5802307128906
210,210,12211,1379.9146728515625,364.347900390625,1361.8543701171875,365.81005859375,375.0
211,211,12212,1382.95166015625,364.6532897949219,1363.822265625,366.5017395019531,374.4927673339844
212,212,12213,1386.1790771484375,365.5679321289063,1367.2440185546875,367.1212768554688,374.99890899658203
213,213,12214,1389.43408203125,364.9344482421875,1371.505859375,365.9763488769531,373.6507110595703
214,214,12215,1392.83935546875,365.7287902832031,1374.6405029296875,366.9788513183594,373.89388275146484
215,215,12216,1396.410400390625,366.0993957519531,1377.9149169921875,367.5642395019531,374.2499847412109
216,216,12217,1399.363525390625,365.2659606933594,1380.93017578125,366.5405578613281,373.6064987182617
217,217,12218,1402.203857421875,366.4246826171875,1384.01513671875,367.2047729492188,374.3677978515625
218,218,12219,1405.034912109375,366.7795715332031,1386.96337890625,367.3414916992188,374.03619384765625
219,219,12220,1408.37060546875,366.0223388671875,1390.130126953125,366.8559875488281,373.1108703613281
220,220,12221,1411.4154052734375,366.7779541015625,1392.7833251953125,368.0500183105469,373.76751708984375
221,221,12222,1414.158203125,367.1221618652344,1395.4888916015625,368.22314453125,373.06182861328125
222,222,12223,1416.73193359375,366.7860412597656,1398.02197265625,367.97662353515625,371.8216552734375
223,223,12224,1419.7314453125,368.3463745117188,1401.32666015625,369.4385986328125,372.5635986328125
224,224,12225,1422.6522216796875,368.35302734375,1404.5828857421875,369.4977722167969,371.9058227539063
225,225,12226,1425.518310546875,367.8553466796875,1407.1475830078125,369.3267822265625,370.7597351074219
226,226,12227,1428.6109619140625,368.802490234375,1409.5145263671875,370.55010986328125,371.5907287597656
227,227,12228,1431.826904296875,368.553466796875,1411.70751953125,370.3320007324219,371.1374206542969
228,228,12229,1434.608154296875,368.94476318359375,1415.309326171875,369.8894958496094,370.50970458984375
229,229,12230,1437.3709716796875,369.8001403808594,1418.9208984375,370.2536926269531,371.1927185058594
230,230,12231,1440.25146484375,369.3182373046875,1421.7354736328125,369.90264892578125,370.6856384277344
231,231,12232,1443.565185546875,369.5823669433594,1424.710693359375,370.47589111328125,370.4667053222656
232,232,12233,1446.29443359375,369.9532775878906,1427.73779296875,370.8385009765625,370.4432067871094
233,233,12234,1449.3560791015625,369.2441101074219,1430.5950927734375,370.4039916992188,369.5773620605469
234,234,12235,1452.3448486328125,370.0917663574219,1433.49560546875,371.1326599121094,370.2679443359375
235,235,12236,1455.6221923828125,369.3656311035156,1436.3778076171875,370.6343688964844,370.7322692871094
236,236,12237,1458.2569580078125,369.61517333984375,1439.29248046875,370.6795959472656,369.9266052246094
237,237,12238,1460.850341796875,369.7188415527344,1442.1173095703125,371.3631286621094,370.8362121582031
238,238,12239,103.0,101.0,84.0,102.0,371.1534729003906
239,239,12240,1467.5777587890625,368.91412353515625,1447.969482421875,370.36865234375,370.5021667480469
240,240,12241,1470.523193359375,368.919677734375,1450.775634765625,370.17181396484375,371.4582824707031
241,241,12242,1473.233642578125,368.4071350097656,1453.9097900390625,369.5779724121094,372.37896728515625
242,242,12243,1476.004638671875,367.4527282714844,1457.559814453125,368.4825134277344,371.9761962890625
243,243,12244,1478.095703125,367.4162292480469,1459.53076171875,368.618896484375,372.38287353515625
244,244,12245,1475.5223388671875,367.2832946777344,1455.910888671875,368.5675354003906,371.5828857421875
245,245,12246,1472.4735107421875,367.110595703125,1452.6920166015625,368.4254455566406,370.8932495117188
246,246,12247,1469.9168701171875,367.8863525390625,1449.891357421875,369.36614990234375,371.7822570800781
247,247,12248,1466.789794921875,368.29693603515625,1446.70703125,370.00494384765625,370.9845581054688
248,248,12249,1464.250732421875,369.3522644042969,1443.990478515625,370.99786376953125,370.6872863769531
249,249,12250,1460.88671875,370.5517272949219,1441.3914794921875,371.9249572753906,371.6125793457031
250,250,12251,1457.9088134765625,370.8394165039063,1438.28564453125,371.7755432128906,371.2633056640625
251,251,12252,1455.4305419921875,371.3878479003906,1435.455322265625,372.385986328125,371.2212219238281
252,252,12253,1452.9140625,371.4905700683594,1432.9346923828125,372.6264953613281,371.8672790527344
253,253,12254,1449.75341796875,370.86993408203125,1430.2529296875,371.9305419921875,369.6666259765625
254,254,12255,1446.794921875,371.7138366699219,1427.6148681640625,372.7098083496094,371.471435546875
255,255,12256,1444.215087890625,372.5261535644531,1424.6082763671875,373.31884765625,371.94384765625
256,256,12257,1441.1845703125,372.99017333984375,1421.5650634765625,373.55694580078125,371.1983337402344
257,257,12258,1438.1829833984375,373.9143981933594,1418.6278076171875,374.60882568359375,371.4866638183594
258,258,12259,1435.9156494140625,374.29473876953125,1415.7576904296875,375.5111389160156,371.1886291503906
259,259,12260,1433.255126953125,374.657958984375,1412.7501220703125,376.3836669921875,370.4141540527344
260,260,12261,1429.81494140625,375.1076354980469,1410.2957763671875,376.7735290527344,371.0079345703125
261,261,12262,1426.9512939453125,375.1412048339844,1407.4388427734375,376.1832885742188,371.4155883789063
262,262,12263,1424.41357421875,375.3869323730469,1404.736328125,376.4087219238281,371.45928955078125
263,263,12264,1421.4381103515625,375.4027404785156,1401.5780029296875,376.5561828613281,372.2705383300781
264,264,12265,1418.224365234375,374.8913269042969,1398.7447509765625,375.9679870605469,372.1431579589844
265,265,12266,1415.5623779296875,375.1533508300781,1395.79736328125,376.3903198242188,371.7779846191406
266,266,12267,1412.866943359375,375.39544677734375,1393.5906982421875,376.4635009765625,372.25518798828125
267,267,12268,1409.44189453125,375.72747802734375,1390.176513671875,376.4242858886719,372.2392883300781
268,268,12269,1406.1942138671875,376.48175048828125,1387.16259765625,376.8883666992188,372.3550415039063
269,269,12270,1403.403076171875,376.1380615234375,1383.940185546875,377.0039978027344,372.41357421875
270,270,12271,1400.6683349609375,375.9969787597656,1381.4896240234375,377.2228698730469,372.3993225097656
271,271,12272,1397.8238525390625,376.2029724121094,1378.3841552734375,377.4907531738281,371.8429870605469
272,272,12273,1394.9698486328125,375.6168823242188,1375.5994873046875,376.8866271972656,371.7276306152344
273,273,12274,1392.1036376953125,375.9654235839844,1373.256591796875,377.0216369628906,371.8363952636719
274,274,12275,1389.3594970703125,376.3380432128906,1369.59912109375,377.7643432617188,94.50564458159084
275,275,12276,1386.4114990234375,376.128173828125,1366.5709228515625,377.8111572265625,94.48620932693892
276,276,12277,1383.440673828125,376.5160827636719,1364.107177734375,378.3084716796875,94.51496879965322
277,277,12278,1380.6778564453125,377.1933898925781,1361.34765625,378.5662841796875,94.57861112194092
278,278,12279,1377.6600341796875,377.2001647949219,1358.3587646484375,378.5028381347656,94.62661575370329
279,279,12280,1374.9259033203125,377.90673828125,1354.9215087890625,379.5182800292969,94.66449280928488
280,280,12281,1372.0333251953125,378.4137573242188,1351.8380126953125,380.2409973144531,94.7180496468194
281,281,12282,1368.6409912109375,378.605224609375,1349.1419677734375,380.1767272949219,94.75663170415748
282,282,12283,1365.139892578125,379.1558837890625,1345.4072265625,380.4256896972656,94.79365765448046
283,283,12284,1362.15966796875,379.1165771484375,1342.6666259765625,380.1842651367188,94.85523571342354
284,284,12285,1359.6591796875,378.8607177734375,1340.490478515625,379.6802978515625,94.91413750740595
285,285,12286,1356.75439453125,378.8704833984375,1337.491943359375,380.0334167480469,94.97526392496741
286,286,12287,1353.6800537109375,378.37548828125,1334.286865234375,379.7960510253906,95.00378409671715
287,287,12288,1350.1976318359375,378.290283203125,1331.06982421875,379.5367431640625,95.06445171775495
288,288,12289,1347.6243896484375,379.1986083984375,1328.400390625,380.2233581542969,95.09570395450358
289,289,12290,1345.0487060546875,379.3380737304688,1325.734130859375,380.39111328125,95.1544842896006
290,290,12291,1341.7276611328125,379.2004699707031,1322.2391357421875,380.5145568847656,95.21337497287949
291,291,12292,1338.5206298828125,379.4395751953125,1319.0826416015625,380.8337097167969,95.26742119769258
292,292,12293,1335.60986328125,379.7156982421875,1316.051025390625,381.25665283203125,95.32167405030066
293,293,12294,1332.31787109375,380.116455078125,1313.0347900390625,381.6642150878906,95.35570988044705
